RECORDER -----> 00:1a:79:6d:d1:a3 | 10.30.11.241 | 5/5/2023 15:0:0 | STATUS_START_RECORD /media/USB-0401db78d701c046e95deca0812d65b8336c011bb822952e4a1dba7eadb4805f7ea500000000000000000000a4b7de0900836d18a355810715ac22c1-1/11174_The_Five_undefined.ts
RECORDER -----> 00:1a:79:6d:d1:a3 | 10.30.11.241 | 5/5/2023 16:0:0 | STATUS_END_RECORD /media/USB-0401db78d701c046e95deca0812d65b8336c011bb822952e4a1dba7eadb4805f7ea500000000000000000000a4b7de0900836d18a355810715ac22c1-1/11174_The_Five_undefined.ts
RECORDER -----> 00:1a:79:74:b4:36 | 10.30.12.140 | 5/5/2023 21:0:1 | STATUS_START_RECORD /media/USB-04010b29cb277f16e53c0875076096a1dd1cf821d6e85259b6319c671a70563c41aa00000000000000000000a89c3692ff1a7518a355810715ac20d2-1/11173_Gutfeld_undefined.ts
RECORDER -----> 00:1a:79:74:b4:36 | 10.30.12.140 | 5/5/2023 22:0:0 | STATUS_END_RECORD false
/USB-04010b29cb277f16e53c0875076096a1dd1cf821d6e85259b6319c671a70563c41aa00000000000000000000a89c3692ff1a7518a355810715ac20d2-1/11173_Gutfeld_undefined.ts
MULTICAST -----> 00:1a:79:6d:d2:99 | 10.30.15.129 | 6/5/2023 0:1:28 | INFORMATION_RECEIVED udp://@225.1.1.129:2001
MULTICAST -----> 00:1a:79:6d:d2:99 | 10.30.15.129 | 6/5/2023 0:1:28 | STATUS_PLAYING udp://@225.1.1.129:2001
RECORDER -----> 00:1a:79:6d:d1:a3 | 10.30.11.241 | 6/5/2023 0:33:0 | STATUS_START_RECORD /media/USB-0401db78d701c046e95deca0812d65b8336c011bb822952e4a1dba7eadb4805f7ea500000000000000000000a4b7de0900836d18a355810715ac22c1-1/11176_Local_4_News_at_11_undefined.ts
RECORDER -----> 00:1a:79:6d:d1:a3 | 10.30.11.241 | 6/5/2023 0:59:0 | STATUS_END_RECORD false
RECORDER -----> 00:1a:79:6d:d1:a3 | 10.30.11.241 | 6/5/2023 0:59:0 | STATUS_END_RECORD /media/USB-0401db78d701c046e95deca0812d65b8336c011bb822952e4a1dba7eadb4805f7ea500000000000000000000a4b7de0900836d18a355810715ac22c1-1/11176_Local_4_News_at_11_undefined.ts
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 6/5/2023 0:1:48 | INFORMATION_RECEIVED udp://@225.1.1.3:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 6/5/2023 0:1:49 | STATUS_PLAYING udp://@225.1.1.3:2001
MULTICAST -----> 00:1a:79:6d:d2:99 | 10.30.15.129 | 7/5/2023 0:1:41 | INFORMATION_RECEIVED udp://@225.1.1.129:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 7/5/2023 0:1:8 | INFORMATION_RECEIVED udp://@225.1.1.3:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 7/5/2023 0:1:9 | STATUS_PLAYING udp://@225.1.1.3:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 7/5/2023 0:2:0 | INFORMATION_RECEIVED udp://@225.1.1.3:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 7/5/2023 0:2:0 | STATUS_PLAYING udp://@225.1.1.3:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 7/5/2023 13:36:1 | INFORMATION_RECEIVED udp://@225.1.1.126:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 7/5/2023 13:36:1 | STATUS_PLAYING udp://@225.1.1.126:2001
MULTICAST -----> 00:1a:79:6d:d2:99 | 10.30.15.129 | 8/5/2023 0:1:5 | INFORMATION_RECEIVED udp://@225.1.1.129:2001
MULTICAST -----> 00:1a:79:6d:d2:99 | 10.30.15.129 | 8/5/2023 0:1:5 | STATUS_PLAYING udp://@225.1.1.129:2001
MULTICAST -----> 00:1a:79:6d:d2:99 | 10.30.15.129 | 8/5/2023 0:1:54 | INFORMATION_RECEIVED udp://@225.1.1.129:2001
MULTICAST -----> 00:1a:79:6d:d2:99 | 10.30.15.129 | 8/5/2023 0:1:54 | STATUS_PLAYING udp://@225.1.1.129:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 8/5/2023 0:1:19 | INFORMATION_RECEIVED udp://@225.1.1.126:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 8/5/2023 0:1:19 | STATUS_PLAYING udp://@225.1.1.126:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 8/5/2023 0:30:36 | INFORMATION_RECEIVED udp://@225.1.1.51:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 8/5/2023 0:30:36 | STATUS_PLAYING udp://@225.1.1.51:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 8/5/2023 0:30:40 | INFORMATION_RECEIVED udp://@225.1.1.91:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 8/5/2023 0:30:40 | STATUS_PLAYING udp://@225.1.1.91:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 8/5/2023 0:30:43 | INFORMATION_RECEIVED udp://@225.1.1.3:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 8/5/2023 0:30:43 | STATUS_PLAYING udp://@225.1.1.3:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 8/5/2023 0:30:52 | INFORMATION_RECEIVED udp://@225.1.1.91:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 8/5/2023 0:30:53 | STATUS_PLAYING udp://@225.1.1.91:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 8/5/2023 0:30:57 | INFORMATION_RECEIVED udp://@225.1.1.51:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 8/5/2023 0:30:57 | STATUS_PLAYING udp://@225.1.1.51:2001
MULTICAST -----> 00:1a:79:6d:d2:99 | 10.30.15.129 | 9/5/2023 0:1:17 | INFORMATION_RECEIVED udp://@225.1.1.129:2001
MULTICAST -----> 00:1a:79:6d:d2:99 | 10.30.15.129 | 9/5/2023 0:1:17 | STATUS_PLAYING udp://@225.1.1.129:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 8/5/2023 23:6:58 | INFORMATION_RECEIVED udp://@225.1.1.91:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 8/5/2023 23:6:58 | STATUS_PLAYING udp://@225.1.1.91:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 8/5/2023 23:7:0 | INFORMATION_RECEIVED udp://@225.1.1.3:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 8/5/2023 23:7:0 | STATUS_PLAYING udp://@225.1.1.3:2001
RECORDER -----> 00:1a:79:6d:d1:a3 | 10.30.11.241 | 9/5/2023 0:34:0 | STATUS_START_RECORD /media/USB-0401db78d701c046e95deca0812d65b8336c011bb822952e4a1dba7eadb4805f7ea500000000000000000000a4b7de0900836d18a355810715ac22c1-1/11183_Local_4_News_at_11_undefined.ts
RECORDER -----> 00:1a:79:6d:d1:a3 | 10.30.11.241 | 9/5/2023 0:59:0 | STATUS_END_RECORD false
RECORDER -----> 00:1a:79:6d:d1:a3 | 10.30.11.241 | 9/5/2023 0:59:0 | STATUS_END_RECORD /media/USB-0401db78d701c046e95deca0812d65b8336c011bb822952e4a1dba7eadb4805f7ea500000000000000000000a4b7de0900836d18a355810715ac22c1-1/11183_Local_4_News_at_11_undefined.ts
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 9/5/2023 0:1:30 | INFORMATION_RECEIVED udp://@225.1.1.3:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 9/5/2023 0:1:30 | STATUS_PLAYING udp://@225.1.1.3:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 9/5/2023 21:53:58 | INFORMATION_RECEIVED udp://@225.1.1.91:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 9/5/2023 21:53:58 | STATUS_PLAYING udp://@225.1.1.91:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 9/5/2023 21:54:0 | INFORMATION_RECEIVED udp://@225.1.1.51:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 9/5/2023 21:54:0 | STATUS_PLAYING udp://@225.1.1.51:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 9/5/2023 21:54:24 | INFORMATION_RECEIVED udp://@225.1.1.91:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 9/5/2023 21:54:24 | STATUS_PLAYING udp://@225.1.1.91:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 9/5/2023 21:54:26 | INFORMATION_RECEIVED udp://@225.1.1.3:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 9/5/2023 21:54:26 | STATUS_PLAYING udp://@225.1.1.3:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 9/5/2023 21:54:58 | INFORMATION_RECEIVED udp://@225.1.1.91:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 9/5/2023 21:54:58 | STATUS_PLAYING udp://@225.1.1.91:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 9/5/2023 21:55:5 | INFORMATION_RECEIVED udp://@225.1.1.51:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 9/5/2023 21:55:5 | STATUS_PLAYING udp://@225.1.1.51:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 9/5/2023 22:0:36 | INFORMATION_RECEIVED udp://@225.1.1.91:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 9/5/2023 22:0:36 | STATUS_PLAYING udp://@225.1.1.91:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 9/5/2023 22:0:38 | INFORMATION_RECEIVED udp://@225.1.1.3:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 9/5/2023 22:0:38 | STATUS_PLAYING udp://@225.1.1.3:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 9/5/2023 22:2:5 | INFORMATION_RECEIVED udp://@225.1.1.91:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 9/5/2023 22:2:5 | STATUS_PLAYING udp://@225.1.1.91:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 9/5/2023 22:2:10 | INFORMATION_RECEIVED udp://@225.1.1.51:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 9/5/2023 22:2:10 | STATUS_PLAYING udp://@225.1.1.51:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 9/5/2023 22:2:28 | INFORMATION_RECEIVED udp://@225.1.1.91:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 9/5/2023 22:2:28 | STATUS_PLAYING udp://@225.1.1.91:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 9/5/2023 22:2:31 | INFORMATION_RECEIVED udp://@225.1.1.3:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 9/5/2023 22:2:31 | STATUS_PLAYING udp://@225.1.1.3:2001
MULTICAST -----> 00:1a:79:6d:d2:99 | 10.30.15.129 | 10/5/2023 0:1:30 | INFORMATION_RECEIVED udp://@225.1.1.129:2001
MULTICAST -----> 00:1a:79:6d:d2:99 | 10.30.15.129 | 10/5/2023 0:1:30 | STATUS_PLAYING udp://@225.1.1.129:2001
RECORDER -----> 00:1a:79:6d:d1:a3 | 10.30.11.241 | 10/5/2023 0:34:1 | STATUS_START_RECORD /media/USB-0401db78d701c046e95deca0812d65b8336c011bb822952e4a1dba7eadb4805f7ea500000000000000000000a4b7de0900836d18a355810715ac22c1-1/11184_Local_4_News_at_11_undefined.ts
RECORDER -----> 00:1a:79:6d:d1:a3 | 10.30.11.241 | 10/5/2023 0:59:1 | STATUS_END_RECORD false
RECORDER -----> 00:1a:79:6d:d1:a3 | 10.30.11.241 | 10/5/2023 0:59:1 | STATUS_END_RECORD /media/USB-0401db78d701c046e95deca0812d65b8336c011bb822952e4a1dba7eadb4805f7ea500000000000000000000a4b7de0900836d18a355810715ac22c1-1/11184_Local_4_News_at_11_undefined.ts
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 0:1:41 | INFORMATION_RECEIVED udp://@225.1.1.3:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 0:1:41 | STATUS_PLAYING udp://@225.1.1.3:2001
RECORDER -----> 00:1a:79:74:b4:36 | 10.30.12.140 | 10/5/2023 21:0:0 | STATUS_START_RECORD /media/USB-04010b29cb277f16e53c0875076096a1dd1cf821d6e85259b6319c671a70563c41aa00000000000000000000a89c3692ff1a7518a355810715ac20d2-1/11185_Gutfeld_undefined.ts
RECORDER -----> 00:1a:79:74:b4:36 | 10.30.12.140 | 10/5/2023 22:0:0 | STATUS_END_RECORD false
/USB-04010b29cb277f16e53c0875076096a1dd1cf821d6e85259b6319c671a70563c41aa00000000000000000000a89c3692ff1a7518a355810715ac20d2-1/11185_Gutfeld_undefined.ts
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:0:24 | STATUS_PLAYING udp://@225.1.1.79:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:0:24 | INFORMATION_RECEIVED udp://@225.1.1.79:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:0:47 | INFORMATION_RECEIVED udp://@225.1.1.82:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:0:47 | STATUS_PLAYING udp://@225.1.1.82:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:0:49 | INFORMATION_RECEIVED udp://@225.1.1.114:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:0:49 | STATUS_PLAYING udp://@225.1.1.114:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:2:13 | INFORMATION_RECEIVED udp://@225.1.1.254:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:2:13 | STATUS_PLAYING udp://@225.1.1.254:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:2:19 | INFORMATION_RECEIVED udp://@225.1.1.81:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:2:19 | STATUS_PLAYING udp://@225.1.1.81:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:2:22 | INFORMATION_RECEIVED udp://@225.1.1.117:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:2:22 | STATUS_PLAYING udp://@225.1.1.117:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:2:34 | INFORMATION_RECEIVED udp://@225.1.1.212:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:2:34 | STATUS_PLAYING udp://@225.1.1.212:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:2:38 | INFORMATION_RECEIVED udp://@225.1.1.145:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:2:38 | STATUS_PLAYING udp://@225.1.1.145:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:2:41 | INFORMATION_RECEIVED udp://@225.1.1.80:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:2:41 | STATUS_PLAYING udp://@225.1.1.80:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:2:44 | INFORMATION_RECEIVED udp://@225.1.1.130:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:2:44 | STATUS_PLAYING udp://@225.1.1.130:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:30:59 | INFORMATION_RECEIVED udp://@225.1.1.118:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:31:0 | STATUS_PLAYING udp://@225.1.1.118:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:31:23 | INFORMATION_RECEIVED udp://@225.1.1.117:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:31:23 | STATUS_PLAYING udp://@225.1.1.117:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:31:51 | INFORMATION_RECEIVED udp://@225.1.1.51:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:31:51 | STATUS_PLAYING udp://@225.1.1.51:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:32:36 | INFORMATION_RECEIVED udp://@225.1.1.91:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:32:36 | STATUS_PLAYING udp://@225.1.1.91:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:32:37 | INFORMATION_RECEIVED udp://@225.1.1.3:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 10/5/2023 21:32:37 | STATUS_PLAYING udp://@225.1.1.3:2001
MULTICAST -----> 00:1a:79:6d:d2:99 | 10.30.15.129 | 11/5/2023 0:1:43 | INFORMATION_RECEIVED udp://@225.1.1.129:2001
MULTICAST -----> 00:1a:79:6d:d2:99 | 10.30.15.129 | 11/5/2023 0:1:43 | STATUS_PLAYING udp://@225.1.1.129:2001
RECORDER -----> 00:1a:79:6d:d1:a3 | 10.30.11.241 | 11/5/2023 0:34:0 | STATUS_START_RECORD /media/USB-0401db78d701c046e95deca0812d65b8336c011bb822952e4a1dba7eadb4805f7ea500000000000000000000a4b7de0900836d18a355810715ac22c1-1/11186_Local_4_News_at_11_undefined.ts
RECORDER -----> 00:1a:79:6d:d1:a3 | 10.30.11.241 | 11/5/2023 0:59:0 | STATUS_END_RECORD /media/USB-0401db78d701c046e95deca0812d65b8336c011bb822952e4a1dba7eadb4805f7ea500000000000000000000a4b7de0900836d18a355810715ac22c1-1/11186_Local_4_News_at_11_undefined.ts
RECORDER -----> 00:1a:79:6d:d1:a3 | 10.30.11.241 | 11/5/2023 0:59:0 | STATUS_END_RECORD false
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 11/5/2023 0:1:14 | INFORMATION_RECEIVED udp://@225.1.1.3:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 11/5/2023 0:1:14 | STATUS_PLAYING udp://@225.1.1.3:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 11/5/2023 16:3:50 | INFORMATION_RECEIVED udp://@225.1.1.79:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 11/5/2023 16:3:50 | STATUS_PLAYING udp://@225.1.1.79:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 11/5/2023 16:3:53 | INFORMATION_RECEIVED udp://@225.1.1.82:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 11/5/2023 16:3:53 | STATUS_PLAYING udp://@225.1.1.82:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 11/5/2023 16:4:38 | INFORMATION_RECEIVED udp://@225.1.1.126:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 11/5/2023 16:4:38 | STATUS_PLAYING udp://@225.1.1.126:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 11/5/2023 22:5:0 | INFORMATION_RECEIVED udp://@225.1.1.199:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 11/5/2023 22:5:0 | STATUS_PLAYING udp://@225.1.1.199:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 11/5/2023 22:5:3 | INFORMATION_RECEIVED udp://@225.1.1.83:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 11/5/2023 22:5:3 | STATUS_PLAYING udp://@225.1.1.83:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 11/5/2023 22:5:33 | INFORMATION_RECEIVED udp://@225.1.1.199:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 11/5/2023 22:5:33 | STATUS_PLAYING udp://@225.1.1.199:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 11/5/2023 22:5:44 | INFORMATION_RECEIVED udp://@225.1.1.51:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 11/5/2023 22:5:44 | STATUS_PLAYING udp://@225.1.1.51:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 11/5/2023 22:5:54 | INFORMATION_RECEIVED udp://@225.1.1.91:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 11/5/2023 22:5:54 | STATUS_PLAYING udp://@225.1.1.91:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 11/5/2023 22:5:57 | INFORMATION_RECEIVED udp://@225.1.1.3:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 11/5/2023 22:5:57 | STATUS_PLAYING udp://@225.1.1.3:2001
MULTICAST -----> 00:1a:79:6d:d2:99 | 10.30.15.129 | 12/5/2023 0:1:5 | INFORMATION_RECEIVED udp://@225.1.1.129:2001
MULTICAST -----> 00:1a:79:6d:d2:99 | 10.30.15.129 | 12/5/2023 0:1:6 | STATUS_PLAYING udp://@225.1.1.129:2001
MULTICAST -----> 00:1a:79:6d:d2:99 | 10.30.15.129 | 12/5/2023 0:1:56 | INFORMATION_RECEIVED udp://@225.1.1.129:2001
MULTICAST -----> 00:1a:79:6d:d2:99 | 10.30.15.129 | 12/5/2023 0:1:56 | STATUS_PLAYING udp://@225.1.1.129:2001
RECORDER -----> 00:1a:79:6d:d1:a3 | 10.30.11.241 | 12/5/2023 0:34:0 | STATUS_START_RECORD /media/USB-0401db78d701c046e95deca0812d65b8336c011bb822952e4a1dba7eadb4805f7ea500000000000000000000a4b7de0900836d18a355810715ac22c1-1/11187_Local_4_News_at_11_undefined.ts
RECORDER -----> 00:1a:79:6d:d1:a3 | 10.30.11.241 | 12/5/2023 0:59:0 | STATUS_END_RECORD /media/USB-0401db78d701c046e95deca0812d65b8336c011bb822952e4a1dba7eadb4805f7ea500000000000000000000a4b7de0900836d18a355810715ac22c1-1/11187_Local_4_News_at_11_undefined.ts
RECORDER -----> 00:1a:79:6d:d1:a3 | 10.30.11.241 | 12/5/2023 0:59:0 | STATUS_END_RECORD false
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 12/5/2023 0:1:24 | INFORMATION_RECEIVED udp://@225.1.1.3:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 12/5/2023 0:1:24 | STATUS_PLAYING udp://@225.1.1.3:2001
RECORDER -----> 00:1a:79:6d:d1:a3 | 10.30.11.241 | 12/5/2023 15:0:0 | STATUS_START_RECORD /media/USB-0401db78d701c046e95deca0812d65b8336c011bb822952e4a1dba7eadb4805f7ea500000000000000000000a4b7de0900836d18a355810715ac22c1-1/11188_The_Five_undefined.ts
RECORDER -----> 00:1a:79:6d:d1:a3 | 10.30.11.241 | 12/5/2023 16:0:0 | STATUS_END_RECORD false
RECORDER -----> 00:1a:79:6d:d1:a3 | 10.30.11.241 | 12/5/2023 16:0:0 | STATUS_END_RECORD /media/USB-0401db78d701c046e95deca0812d65b8336c011bb822952e4a1dba7eadb4805f7ea500000000000000000000a4b7de0900836d18a355810715ac22c1-1/11188_The_Five_undefined.ts
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 12/5/2023 21:25:47 | INFORMATION_RECEIVED udp://@225.1.1.120:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 12/5/2023 21:25:58 | INFORMATION_RECEIVED udp://@225.1.1.90:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 12/5/2023 21:25:58 | STATUS_PLAYING udp://@225.1.1.90:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 12/5/2023 21:27:4 | INFORMATION_RECEIVED udp://@225.1.1.222:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 12/5/2023 21:27:4 | STATUS_PLAYING udp://@225.1.1.222:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 12/5/2023 21:27:6 | INFORMATION_RECEIVED udp://@225.1.1.6:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 12/5/2023 21:27:6 | STATUS_PLAYING udp://@225.1.1.6:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 12/5/2023 21:27:8 | INFORMATION_RECEIVED udp://@225.1.1.251:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 12/5/2023 21:27:8 | STATUS_PLAYING udp://@225.1.1.251:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 12/5/2023 21:27:10 | STATUS_PLAYING udp://@225.1.1.252:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 12/5/2023 21:27:10 | INFORMATION_RECEIVED udp://@225.1.1.252:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 12/5/2023 21:27:12 | INFORMATION_RECEIVED udp://@225.1.1.253:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 12/5/2023 21:27:12 | STATUS_PLAYING udp://@225.1.1.253:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 12/5/2023 21:27:15 | INFORMATION_RECEIVED udp://@225.1.1.254:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 12/5/2023 21:27:15 | STATUS_PLAYING udp://@225.1.1.254:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 12/5/2023 21:27:17 | INFORMATION_RECEIVED udp://@225.1.1.81:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 12/5/2023 21:27:17 | STATUS_PLAYING udp://@225.1.1.81:2001
MULTICAST -----> 00:1a:79:74:b7:d4 | 10.30.14.210 | 12/5/2023 21:27:19 | INFORMATION_RECEIVED udp://@225.1.1.117:2001
